data final,curso,Módulo,Aula,progresso_100,progresso_acumulado
2024-06-21,Gestão de Recursos Humanos,9 - Legislação e Relações Sindicais,2 - Administração da remuneração,0.0,61.0
2024-06-21,Gestão de Recursos Humanos,9 - Legislação e Relações Sindicais,4 - Férias e Décimo Terceiro Salário,0.0,61.0
2024-06-24,Gestão de Recursos Humanos,7 - Administração de Pessoal,1 - Pesquisa e Política Salarial,1.0,62.0
2024-06-24,Gestão de Recursos Humanos,7 - Administração de Pessoal,3 - Administração Participativa,0.0,62.0
2024-06-25,Gestão de Recursos Humanos,"4 - Liderança, Coaching e Mentoring",9 - Mentoring e Liderança,0.0,62.0
2024-06-25,Gestão de Recursos Humanos,7 - Administração de Pessoal,7 - Administração de salários,0.0,62.0
2024-06-25,Gestão de Recursos Humanos,9 - Legislação e Relações Sindicais,5 - Adicionais Trabalhistas Legais,0.0,62.0
2024-06-25,Gestão de Recursos Humanos,9 - Legislação e Relações Sindicais,6 - Saúde e Qualidade de Vida no Trabalho​,0.0,62.0
2024-06-25,Gestão de Recursos Humanos,9 - Legislação e Relações Sindicais,7 - Administração de benefícios e carreira​,0.0,62.0
2024-06-25,Gestão de Recursos Humanos,9 - Legislação e Relações Sindicais,8 - Retenção de Pessoas e Rescisão contratual,0.0,62.0
2024-06-25,Gestão de Recursos Humanos,9 - Legislação e Relações Sindicais,9 - Legislação Trabalhista no Brasil (Reforma de 2017) e Relações Sindicais,0.0,62.0
2024-06-26,Gestão de Recursos Humanos,7 - Administração de Pessoal,2 - Remuneração e Plano de Remuneração,1.0,63.0
2024-06-27,Gestão de Recursos Humanos,7 - Administração de Pessoal,3 - Administração Participativa,0.0,63.0
2024-06-27,Gestão de Recursos Humanos,7 - Administração de Pessoal,6 - Planejamento e Execução - parte 2,0.0,63.0
2024-06-27,Gestão de Recursos Humanos,9 - Legislação e Relações Sindicais,5 - Adicionais Trabalhistas Legais,0.0,63.0
2024-06-27,Gestão de Recursos Humanos,9 - Legislação e Relações Sindicais,6 - Saúde e Qualidade de Vida no Trabalho​,0.0,63.0
2024-06-27,Gestão de Recursos Humanos,9 - Legislação e Relações Sindicais,7 - Administração de benefícios e carreira​,0.0,63.0
2024-06-28,Gestão de Recursos Humanos,7 - Administração de Pessoal,8 - Gestão de Indicadores de Moral - parte 1,0.0,63.0
2024-06-28,Gestão de Recursos Humanos,9 - Legislação e Relações Sindicais,8 - Retenção de Pessoas e Rescisão contratual,0.0,63.0
2024-07-02,Gestão de Recursos Humanos,7 - Administração de Pessoal,7 - Administração de salários,0.0,63.0
2024-07-02,Gestão de Recursos Humanos,7 - Administração de Pessoal,9 -  Gestão de Indicadores de Moral - parte 2,0.0,63.0
2024-07-03,Gestão de Recursos Humanos,7 - Administração de Pessoal,8 - Gestão de Indicadores de Moral - parte 1,0.0,63.0
2024-07-03,Gestão de Recursos Humanos,7 - Administração de Pessoal,9 -  Gestão de Indicadores de Moral - parte 2,0.0,63.0
2024-07-04,Gestão de Recursos Humanos,7 - Administração de Pessoal,4 - Adminitração de Cargos e Salários,0.0,63.0
2024-07-05,Gestão de Recursos Humanos,7 - Administração de Pessoal,4 - Adminitração de Cargos e Salários,0.0,63.0
2024-07-05,Gestão de Recursos Humanos,7 - Administração de Pessoal,5 - Planejamento e execução - parte 1,0.0,63.0
2024-07-08,Gestão de Recursos Humanos,7 - Administração de Pessoal,6 - Planejamento e Execução - parte 2,0.0,63.0
2024-07-09,Gestão de Recursos Humanos,7 - Administração de Pessoal,6 - Planejamento e Execução - parte 2,0.0,63.0
2024-07-11,Gestão de Recursos Humanos,7 - Administração de Pessoal,3 - Administração Participativa,0.0,63.0
2024-07-11,Gestão de Recursos Humanos,7 - Administração de Pessoal,4 - Adminitração de Cargos e Salários,0.0,63.0
2024-07-11,Gestão de Recursos Humanos,9 - Legislação e Relações Sindicais,1 - Relações de Trabalho e Relação Trabalhista,0.0,63.0
2024-07-12,Gestão de Recursos Humanos,7 - Administração de Pessoal,3 - Administração Participativa,0.0,63.0
2024-07-12,Gestão de Recursos Humanos,7 - Administração de Pessoal,4 - Adminitração de Cargos e Salários,0.0,63.0
2024-07-12,Gestão de Recursos Humanos,7 - Administração de Pessoal,6 - Planejamento e Execução - parte 2,0.0,63.0
2024-07-12,Gestão de Recursos Humanos,7 - Administração de Pessoal,7 - Administração de salários,0.0,63.0
2024-07-15,Gestão de Recursos Humanos,7 - Administração de Pessoal,3 - Administração Participativa,1.0,64.0
2024-07-15,Gestão de Recursos Humanos,7 - Administração de Pessoal,4 - Adminitração de Cargos e Salários,1.0,65.0
2024-07-15,Gestão de Recursos Humanos,7 - Administração de Pessoal,5 - Planejamento e execução - parte 1,0.0,65.0
2024-07-15,Gestão de Recursos Humanos,7 - Administração de Pessoal,6 - Planejamento e Execução - parte 2,1.0,66.0
2024-07-16,Gestão de Recursos Humanos,7 - Administração de Pessoal,5 - Planejamento e execução - parte 1,1.0,67.0
2024-07-16,Gestão de Recursos Humanos,9 - Legislação e Relações Sindicais,2 - Administração da remuneração,0.0,67.0
2024-07-16,Gestão de Recursos Humanos,9 - Legislação e Relações Sindicais,9 - Legislação Trabalhista no Brasil (Reforma de 2017) e Relações Sindicais,0.0,67.0
2024-07-17,Gestão de Recursos Humanos,7 - Administração de Pessoal,7 - Administração de salários,0.0,67.0
2024-07-17,Gestão de Recursos Humanos,9 - Legislação e Relações Sindicais,1 - Relações de Trabalho e Relação Trabalhista,0.0,67.0
2024-07-17,Gestão de Recursos Humanos,9 - Legislação e Relações Sindicais,2 - Administração da remuneração,0.0,67.0
2024-07-19,Gestão de Recursos Humanos,7 - Administração de Pessoal,8 - Gestão de Indicadores de Moral - parte 1,0.0,67.0
2024-07-19,Gestão de Recursos Humanos,7 - Administração de Pessoal,9 -  Gestão de Indicadores de Moral - parte 2,0.0,67.0
2024-07-19,Gestão de Recursos Humanos,9 - Legislação e Relações Sindicais,3 - Gestão de Cargos e Salários​,0.0,67.0
2024-07-24,Gestão de Recursos Humanos,7 - Administração de Pessoal,8 - Gestão de Indicadores de Moral - parte 1,0.0,67.0
2024-07-24,Gestão de Recursos Humanos,9 - Legislação e Relações Sindicais,3 - Gestão de Cargos e Salários​,0.0,67.0
2024-07-25,Gestão de Recursos Humanos,"4 - Liderança, Coaching e Mentoring",9 - Mentoring e Liderança,1.0,68.0
2024-07-25,Gestão de Recursos Humanos,7 - Administração de Pessoal,8 - Gestão de Indicadores de Moral - parte 1,0.0,68.0
2024-07-26,Gestão de Recursos Humanos,7 - Administração de Pessoal,9 -  Gestão de Indicadores de Moral - parte 2,0.0,68.0
2024-07-26,Gestão de Recursos Humanos,9 - Legislação e Relações Sindicais,4 - Férias e Décimo Terceiro Salário,0.0,68.0
2024-07-29,Gestão de Recursos Humanos,7 - Administração de Pessoal,9 -  Gestão de Indicadores de Moral - parte 2,0.0,68.0
2024-07-30,Gestão de Recursos Humanos,7 - Administração de Pessoal,7 - Administração de salários,1.0,69.0
2024-07-30,Gestão de Recursos Humanos,7 - Administração de Pessoal,9 -  Gestão de Indicadores de Moral - parte 2,1.0,70.0
2024-07-30,Gestão de Recursos Humanos,9 - Legislação e Relações Sindicais,4 - Férias e Décimo Terceiro Salário,0.0,70.0
2024-07-31,Gestão de Recursos Humanos,9 - Legislação e Relações Sindicais,5 - Adicionais Trabalhistas Legais,0.0,70.0
2024-08-02,Gestão de Recursos Humanos,7 - Administração de Pessoal,8 - Gestão de Indicadores de Moral - parte 1,0.0,70.0
2024-08-02,Gestão de Recursos Humanos,9 - Legislação e Relações Sindicais,6 - Saúde e Qualidade de Vida no Trabalho​,0.0,70.0
2024-08-06,Gestão de Recursos Humanos,7 - Administração de Pessoal,8 - Gestão de Indicadores de Moral - parte 1,1.0,71.0
2024-08-06,Gestão de Recursos Humanos,9 - Legislação e Relações Sindicais,1 - Relações de Trabalho e Relação Trabalhista,0.0,71.0
2024-08-06,Gestão de Recursos Humanos,9 - Legislação e Relações Sindicais,5 - Adicionais Trabalhistas Legais,0.0,71.0
2024-08-06,Gestão de Recursos Humanos,9 - Legislação e Relações Sindicais,6 - Saúde e Qualidade de Vida no Trabalho​,0.0,71.0
2024-08-07,Gestão de Recursos Humanos,9 - Legislação e Relações Sindicais,2 - Administração da remuneração,0.0,71.0
2024-08-09,Gestão de Recursos Humanos,9 - Legislação e Relações Sindicais,3 - Gestão de Cargos e Salários​,0.0,71.0
2024-08-09,Gestão de Recursos Humanos,9 - Legislação e Relações Sindicais,7 - Administração de benefícios e carreira​,0.0,71.0
2024-08-14,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,1 - Leitura e Escrita - Tipos e Regras,0.0,71.0
2024-08-14,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,2 - Análise de textos - Interpretação,0.0,71.0
2024-08-14,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,"3 - Resumo, resenha e fichamento",0.0,71.0
2024-08-14,Gestão de Recursos Humanos,9 - Legislação e Relações Sindicais,2 - Administração da remuneração,0.0,71.0
2024-08-14,Gestão de Recursos Humanos,9 - Legislação e Relações Sindicais,3 - Gestão de Cargos e Salários​,0.0,71.0
2024-08-20,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,1 - Leitura e Escrita - Tipos e Regras,0.0,71.0
2024-08-21,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,1 - Leitura e Escrita - Tipos e Regras,0.0,71.0
2024-08-22,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,2 - Análise de textos - Interpretação,0.0,71.0
2024-08-22,Gestão de Recursos Humanos,9 - Legislação e Relações Sindicais,2 - Administração da remuneração,0.0,71.0
2024-08-22,Gestão de Recursos Humanos,9 - Legislação e Relações Sindicais,3 - Gestão de Cargos e Salários​,0.0,71.0
2024-08-23,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,5 - Instrumentos de pesquisa - Coleta de dados e observação,0.0,71.0
2024-08-23,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,6 - Fases da pesquisa bibliográfica,0.0,71.0
2024-08-23,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,7 - Projeto de Pesquisa,0.0,71.0
2024-08-23,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,8 - Normas ABNT,0.0,71.0
2024-08-23,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,9 - Regras de Apresentação,0.0,71.0
2024-08-23,Gestão de Recursos Humanos,9 - Legislação e Relações Sindicais,3 - Gestão de Cargos e Salários​,1.0,72.0
2024-08-26,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,2 - Análise de textos - Interpretação,0.0,72.0
2024-08-26,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,4 - Tipos de pesquisa,0.0,72.0
2024-08-26,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,5 - Instrumentos de pesquisa - Coleta de dados e observação,0.0,72.0
2024-08-26,Gestão de Recursos Humanos,9 - Legislação e Relações Sindicais,4 - Férias e Décimo Terceiro Salário,0.0,72.0
2024-08-27,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,6 - Fases da pesquisa bibliográfica,0.0,72.0
2024-08-28,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,"3 - Resumo, resenha e fichamento",0.0,72.0
2024-08-28,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,7 - Projeto de Pesquisa,0.0,72.0
2024-08-28,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,8 - Normas ABNT,0.0,72.0
2024-08-28,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,9 - Regras de Apresentação,0.0,72.0
2024-08-28,Gestão de Recursos Humanos,9 - Legislação e Relações Sindicais,2 - Administração da remuneração,0.0,72.0
2024-08-29,Gestão de Recursos Humanos,9 - Legislação e Relações Sindicais,5 - Adicionais Trabalhistas Legais,0.0,72.0
2024-09-02,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,1 - Leitura e Escrita - Tipos e Regras,0.0,72.0
2024-09-02,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,4 - Tipos de pesquisa,0.0,72.0
2024-09-02,Gestão de Recursos Humanos,9 - Legislação e Relações Sindicais,2 - Administração da remuneração,1.0,73.0
2024-09-02,Gestão de Recursos Humanos,9 - Legislação e Relações Sindicais,7 - Administração de benefícios e carreira​,0.0,73.0
2024-09-04,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,2 - Análise de textos - Interpretação,0.0,73.0
2024-09-04,Gestão de Recursos Humanos,9 - Legislação e Relações Sindicais,7 - Administração de benefícios e carreira​,0.0,73.0
2024-09-05,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,"3 - Resumo, resenha e fichamento",0.0,73.0
2024-09-05,Gestão de Recursos Humanos,9 - Legislação e Relações Sindicais,7 - Administração de benefícios e carreira​,1.0,74.0
2024-09-06,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,"3 - Resumo, resenha e fichamento",0.0,74.0
2024-09-06,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,9 - Regras de Apresentação,0.0,74.0
2024-09-09,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,5 - Instrumentos de pesquisa - Coleta de dados e observação,0.0,74.0
2024-09-09,Gestão de Recursos Humanos,9 - Legislação e Relações Sindicais,6 - Saúde e Qualidade de Vida no Trabalho​,0.0,74.0
2024-09-10,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,1 - Leitura e Escrita - Tipos e Regras,0.0,74.0
2024-09-10,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,2 - Análise de textos - Interpretação,0.0,74.0
2024-09-10,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,"3 - Resumo, resenha e fichamento",0.0,74.0
2024-09-10,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,5 - Instrumentos de pesquisa - Coleta de dados e observação,0.0,74.0
2024-09-10,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,9 - Regras de Apresentação,0.0,74.0
2024-09-10,Gestão de Recursos Humanos,9 - Legislação e Relações Sindicais,8 - Retenção de Pessoas e Rescisão contratual,0.0,74.0
2024-09-11,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,1 - Leitura e Escrita - Tipos e Regras,1.0,75.0
2024-09-11,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,6 - Fases da pesquisa bibliográfica,0.0,75.0
2024-09-12,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,6 - Fases da pesquisa bibliográfica,0.0,75.0
2024-09-13,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,2 - Análise de textos - Interpretação,0.0,75.0
2024-09-13,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,"3 - Resumo, resenha e fichamento",0.0,75.0
2024-09-16,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,2 - Análise de textos - Interpretação,1.0,76.0
2024-09-16,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,"3 - Resumo, resenha e fichamento",1.0,77.0
2024-09-16,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,4 - Tipos de pesquisa,1.0,78.0
2024-09-16,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,7 - Projeto de Pesquisa,0.0,78.0
2024-09-16,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,9 - Regras de Apresentação,0.0,78.0
2024-09-17,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,9 - Regras de Apresentação,1.0,79.0
2024-09-17,Gestão de Recursos Humanos,9 - Legislação e Relações Sindicais,9 - Legislação Trabalhista no Brasil (Reforma de 2017) e Relações Sindicais,0.0,79.0
2024-09-18,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,5 - Instrumentos de pesquisa - Coleta de dados e observação,0.0,79.0
2024-09-18,Gestão de Recursos Humanos,9 - Legislação e Relações Sindicais,1 - Relações de Trabalho e Relação Trabalhista,0.0,79.0
2024-09-19,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,6 - Fases da pesquisa bibliográfica,1.0,80.0
2024-09-19,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,7 - Projeto de Pesquisa,0.0,80.0
2024-09-19,Gestão de Recursos Humanos,9 - Legislação e Relações Sindicais,1 - Relações de Trabalho e Relação Trabalhista,1.0,81.0
2024-09-19,Gestão de Recursos Humanos,9 - Legislação e Relações Sindicais,8 - Retenção de Pessoas e Rescisão contratual,0.0,81.0
2024-09-20,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,5 - Instrumentos de pesquisa - Coleta de dados e observação,1.0,82.0
2024-09-20,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,7 - Projeto de Pesquisa,0.0,82.0
2024-09-20,Gestão de Recursos Humanos,10 - Metodologia da Pesquisa Científica sem correção de Artigos,8 - Normas ABNT,0.0,82.0
